led_id,hex,bits
5406,0x0c494a,011000100100101001010
5407,0x16a315,101101010001100010101
5408,0x09dce3,010011101110011100011
5409,0x14625c,101000110001001011100
5410,0x0b5cb1,010110101110010110001
5411,0x14b352,101001011001101010010
5412,0x0b1d24,010110001110100100100
5413,0x156aa2,101010110101010100010
5414,0x0a5169,010100101000101101001
5415,0x09acb2,010011010110010110010
5416,0x027189,000100111000110001001
5417,0x048b56,001001000101101010110
5418,0x11758b,100010111010110001011
5419,0x0ece76,011101100111001110110
5420,0x11928a,100011001001010001010
5421,0x0a6b77,010100110101101110111
5422,0x1d15da,111010001010111011010
5423,0x0cea24,011001110101000100100
5424,0x0bb71b,010111011011100011011
5425,0x16996e,101101001100101101110
5426,0x096ed5,010010110111011010101
5427,0x1a392e,110100011100100101110
5428,0x055672,001010101011001110010
5429,0x1a2d91,110100010110110010001
5430,0x11a24e,100011010001001001110
5431,0x0e5491,011100101010010010001
5432,0x1929c6,110010010100111000110
5433,0x0c5271,011000101001001110001
5434,0x03a8cb,000111010100011001011
5435,0x0d1d15,011010001110100010101
5436,0x12e22a,100101110001000101010
5437,0x0b5993,010110101100110010011
5438,0x1c9658,111001001011001011000
5439,0x0775ae,001110111010110101110
5440,0x09da71,010011101101001110001
5441,0x16a995,101101010100110010101
5442,0x0b76ae,010110111011010101110
5443,0x11c951,100011100100101010001
5444,0x0c744c,011000111010001001100
5445,0x15aba3,101011010101110100011
5446,0x1ad51d,110101101010100011101
5447,0x0d68c6,011010110100011000110
5448,0x19c731,110011100011100110001
5449,0x165ddc,101100101110111011100
5450,0x0926e3,010010010011011100011
5451,0x12db8c,100101101101110001100
5452,0x1c6c52,111000110110001010010
5453,0x09b31d,010011011001100011101
5454,0x16ea63,101101110101001100011
5455,0x131514,100110001010100010100
5456,0x0eeab3,011101110101010110011
5457,0x147145,101000111000101000101
5458,0x1b2638,110110010011000111000
5459,0x049b45,001001001101101000101
5460,0x09639a,010010110001110011010
5461,0x06d746,001101101011101000110
5462,0x1d33b2,111010011001110110010
5463,0x04e4dd,001001110010011011101
5464,0x1bbb1a,110111011101100011010
5465,0x0534a5,001010011010010100101
5466,0x1ae968,110101110100101101000
5467,0x0573b2,001010111001110110010
5468,0x1b9a4d,110111001101001001101
5469,0x0cc752,011001100011101010010
5470,0x1359ac,100110101100110101100
5471,0x0e2647,011100010011001000111
5472,0x111bb1,100010001101110110001
5473,0x04c4ce,001001100010011001110
5474,0x172391,101110010001110010001
5475,0x1c593a,111000101100100111010
5476,0x13aad5,100111010101011010101
5477,0x0e3537,011100011010100110111
5478,0x114669,100010100011001101001
5479,0x0e3b56,011100011101101010110
5480,0x12c568,100101100010101101000
5481,0x1d6a96,111010110101010010110
5482,0x027763,000100111011101100011
5483,0x0db18e,011011011000110001110
5484,0x035a77,000110101101001110111
5485,0x14e38a,101001110001110001010
5486,0x09ad75,010011010110101110101
5487,0x0676ee,001100111011011101110
5488,0x1719d9,101110001100111011001
5489,0x026247,000100110001001000111
5490,0x11d3ba,100011101001110111010
5491,0x0e6dc5,011100110110111000101
5492,0x12a292,100101010001010010010
5493,0x05cb29,001011100101100101001
5494,0x1a3692,110100011011010010010
5495,0x04c8c9,001001100100011001001
5496,0x0d34b6,011010011010010110110
5497,0x134b29,100110100101100101001
5498,0x0e94e4,011101001010011100100
5499,0x05275a,001010010011101011010
5500,0x18ba31,110001011101000110001
5501,0x06554b,001100101010101001011
5502,0x1c6e9c,111000110111010011100
5503,0x129323,100101001001100100011
5504,0x0d76c9,011010111011011001001
5505,0x12cd2d,100101100110100101101
5506,0x091653,010010001011001010011
5507,0x0ca8ad,011001010100010101101
5508,0x13571b,100110101011100011011
5509,0x0d2a67,011010010101001100111
5510,0x13b5aa,100111011010110101010
5511,0x04da47,001001101101001000111
5512,0x0b258c,010110010010110001100
5513,0x163a63,101100011101001100011
5514,0x18e4dd,110001110010011011101
5515,0x0739b6,001110011100110110110
5516,0x1ae249,110101110001001001001
5517,0x054aba,001010100101010111010
5518,0x18bb4d,110001011101101001101
5519,0x0b4cd2,010110100110011010010
5520,0x1c9374,111001001001101110100
5521,0x0a6d8b,010100110110110001011
5522,0x04a675,001001010011001110101
5523,0x0b538b,010110101001110001011
5524,0x116e76,100010110111001110110
5525,0x049919,001001001100100011001
5526,0x167722,101100111011100100010
5527,0x0889cb,010001000100111001011
5528,0x1b3315,110110011001100010101
5529,0x0dcea3,011011100111010100011
5530,0x1bb319,110111011001100011001
5531,0x15c892,101011100100010010010
5532,0x0aa65d,010101010011001011101
5533,0x14696b,101000110100101101011
5534,0x0bba8d,010111011101010001101
5535,0x04d9d2,001001101100111010010
5536,0x038e25,000111000111000100101
5537,0x1c5258,111000101001001011000
5538,0x0388a3,000111000100010100011
5539,0x1c6318,111000110001100011000
5540,0x11b9c6,100011011100111000110
5541,0x02662b,000100110011000101011
5542,0x05b8d9,001011011100011011001
5543,0x12c4ac,100101100010010101100
5544,0x05b973,001011011100101110011
5545,0x0eda9c,011101101101010011100
5546,0x195451,110010101010001010001
5547,0x04b9bb,001001011100110111011
5548,0x172255,101110010001001010101
5549,0x02dba3,000101101101110100011
5550,0x0c724e,011000111001001001110
5551,0x036d15,000110110110100010101
5552,0x11936b,100011001001101101011
5553,0x076ed6,001110110111011010110
5554,0x089959,010001001100101011001
5555,0x1976e6,110010111011011100110
5556,0x06e31b,001101110001100011011
5557,0x189cdd,110001001110011011101
5558,0x136928,100110110100100101000
5559,0x06da55,001101101101001010101
5560,0x1a3528,110100011010100101000
5561,0x1758d3,101110101100011010011
5562,0x09bb2c,010011011101100101100
5563,0x0652d1,001100101001011010001
5564,0x132cee,100110010110011101110
5565,0x0eb315,011101011001100010101
5566,0x092eee,010010010111011101110
5567,0x1a5151,110100101000101010001
5568,0x04a8e5,001001010100011100101
5569,0x0e525a,011100101001001011010
5570,0x19c9a4,110011100100110100100
5571,0x067751,001100111011101010001
5572,0x1b14ba,110110001010010111010
5573,0x14d94b,101001101100101001011
5574,0x0a6ea7,010100110111010100111
5575,0x159769,101011001011101101001
5576,0x0a699a,010100110100110011010
5577,0x055c71,001010101110001110001
5578,0x09238e,010010010001110001110
5579,0x064d65,001100100110101100101
5580,0x13b299,100111011001010011001
5581,0x1ceb56,111001110101101010110
5582,0x177699,101110111011010011001
5583,0x09cd67,010011100110101100111
5584,0x122a9b,100100010101010011011
5585,0x095494,010010101010010010100
5586,0x16b165,101101011000101100101
5587,0x0b4b2b,010110100101100101011
5588,0x18b175,110001011000101110101
5589,0x136a4b,100110110101001001011
5590,0x0911b2,010010001000110110010
5591,0x168d4c,101101000110101001100
5592,0x093332,010010011001100110010
5593,0x06c4ad,001101100010010101101
5594,0x1c7354,111000111001101010100
5595,0x06ceae,001101100111010101110
5596,0x172a59,101110010101001011001
5597,0x0ad6a7,010101101011010100111
5598,0x162b9a,101100010101110011010
5599,0x0accc5,010101100110011000101
5600,0x05bbae,001011011101110101110
5601,0x0adcdc,010101101110011011100
5602,0x072531,001110010010100110001
5603,0x0e9a4e,011101001101001001110
5604,0x1735d3,101110011010111010011
5605,0x0a8a69,010101000101001101001
5606,0x0565a7,001010110010110100111
5607,0x1ad99c,110101101100110011100
5608,0x1526c9,101010010011011001001
5609,0x029733,000101001011100110011
5610,0x1748ec,101110100100011101100
5611,0x02d71b,000101101011100011011
5612,0x11ae24,100011010111000100100
5613,0x0471bb,001000111000110111011
5614,0x138e44,100111000111001000100
5615,0x04729b,001000111001010011011
5616,0x1aa946,110101010100101000110
5617,0x04759d,001000111010110011101
5618,0x039923,000111001100100100011
5619,0x14525d,101000101001001011101
5620,0x1aa5a2,110101010010110100010
5621,0x0718dd,001110001100011011101
5622,0x0ae772,010101110011101110010
5623,0x199499,110011001010010011001
5624,0x1c6226,111000110001000100110
5625,0x028d19,000101000110100011001
5626,0x147273,101000111001001110011
5627,0x099ccc,010011001110011001100
5628,0x166462,101100110010001100010
5629,0x0923ad,010010010001110101101
5630,0x14e4d3,101001110010011010011
5631,0x19b928,110011011100100101000
5632,0x04d645,001001101011001000101
5633,0x1dad28,111011010110100101000
5634,0x069352,001101001001101010010
5635,0x1bacc9,110111010110011001001
5636,0x027125,000100111000100100101
5637,0x1aca5a,110101100101001011010
5638,0x0d75a5,011010111010110100101
5639,0x16aab2,101101010101010110010
5640,0x1b4719,110110100011100011001
5641,0x0a9266,010101001001001100110
5642,0x1355a9,100110101010110101001
5643,0x0aa346,010101010001101000110
5644,0x1558c9,101010101100011001001
5645,0x13b774,100111011011101110100
5646,0x08e9ab,010001110100110101011
5647,0x155155,101010101000101010101
5648,0x0e6ce2,011100110110011100010
5649,0x112b11,100010010101100010001
5650,0x0e9467,011101001010001100111
5651,0x11749a,100010111010010011010
5652,0x0caa31,011001010101000110001
5653,0x111dc6,100010001110111000110
5654,0x02e539,000101110010100111001
5655,0x0b9896,010111001100010010110
5656,0x16336c,101100011001101101100
5657,0x0dcdd2,011011100110111010010
5658,0x12baed,100101011101011101101
5659,0x055d4a,001010101110101001010
5660,0x1ae325,110101110001100100101
5661,0x0498e9,001001001100011101001
5662,0x1b1622,110110001011000100010
5663,0x045953,001000101100101010011
5664,0x1ba8ee,110111010100011101110
5665,0x115638,100010101011000111000
5666,0x0ead4e,011101010110101001110
5667,0x1573a3,101010111001110100011
5668,0x06a8da,001101010100011011010
5669,0x0ddaa5,011011101101010100101
5670,0x06e56a,001101110010101101010
5671,0x1d1c54,111010001110001010100
5672,0x06b6e6,001101011011011100110
5673,0x09511b,010010101000100011011
5674,0x162e66,101100010111001100110
5675,0x03929d,000111001001010011101
5676,0x154973,101010100100101110011
5677,0x0cb48c,011001011010010001100
5678,0x174a6b,101110100101001101011
5679,0x1234b6,100100011010010110110
5680,0x1dd648,111011101011001001000
5681,0x032947,000110010100101000111
5682,0x19d6ba,110011101011010111010
5683,0x03a525,000111010010100100101
5684,0x146a56,101000110101001010110
5685,0x0b56cb,010110101011011001011
5686,0x148c71,101001000110001110001
5687,0x0b7396,010110111001110010110
5688,0x151c5d,101010001110001011101
5689,0x0c76ea,011000111011011101010
5690,0x188b51,110001000101101010001
5691,0x0771a5,001110111000110100101
5692,0x12c44b,100101100010001001011
5693,0x0c5b74,011000101101101110100
5694,0x11b5ca,100011011010111001010
5695,0x12eeb5,100101110111010110101
5696,0x0d91cb,011011001000111001011
5697,0x126d34,100100110110100110100
5698,0x09ba4e,010011011101001001110
5699,0x144c99,101000100110010011001
5700,0x1b314c,110110011000101001100
5701,0x048ea6,001001000111010100110
5702,0x1b7168,110110111000101101000
5703,0x0ca6dc,011001010011011011100
5704,0x1151a2,100010101000110100010
5705,0x0e38cc,011100011100011001100
5706,0x159323,101011001001100100011
5707,0x0e745a,011100111010001011010
5708,0x1ba6e5,110111010011011100101
5709,0x0459b3,001000101100110110011
5710,0x0b9444,010111001010001000100
5711,0x166b32,101100110101100110010
5712,0x18b2c5,110001011001011000101
5713,0x074c63,001110100110001100011
5714,0x1c9b38,111001001101100111000
5715,0x0b4dd7,010110100110111010111
5716,0x18baca,110001011101011001010
5717,0x046591,001000110010110010001
5718,0x1a3234,110100011001000110100
5719,0x054d46,001010100110101000110
5720,0x1256c9,100100101011011001001
5721,0x0aad72,010101010110101110010
5722,0x145aec,101000101101011101100
5723,0x131533,100110001010100110011
5724,0x0e28ac,011100010100010101100
5725,0x111351,100010001001101010001
5726,0x0dae6e,011011010111001101110
5727,0x12699c,100100110100110011100
5728,0x148c52,101001000110001010010
5729,0x0a5bae,010100101101110101110
5730,0x1128d2,100010010100011010010
5731,0x1ac5a8,110101100010110101000
5732,0x116e51,100010110111001010001
5733,0x1a5dae,110100101110110101110
5734,0x156373,101010110001101110011
5735,0x1ac8c9,110101100100011001001
5736,0x15a735,101011010011100110101
5737,0x0b7246,010110111001001000110
5738,0x14c98a,101001100100110001010
5739,0x172476,101110010010001110110
5740,0x08d269,010001101001001101001
5741,0x152cce,101010010110011001110
5742,0x029913,000101001100100010011
5743,0x1d2ce6,111010010110011100110
5744,0x038a39,000111000101000111001
5745,0x1cd14c,111001101000101001100
5746,0x072c9a,001110010110010011010
5747,0x12dc65,100101101110001100101
5748,0x1d1a98,111010001101010011000
5749,0x1ac466,110101100010001100110
5750,0x05a31a,001011010001100011010
5751,0x1b14e8,110110001010011101000
5752,0x04674d,001000110011101001101
5753,0x1b88d9,110111000100011011001
5754,0x15368e,101010011011010001110
5755,0x029557,000101001010101010111
5756,0x174ee9,101110100111011101001
5757,0x08b4a6,010001011010010100110
5758,0x156d18,101010110110100011000
5759,0x09d62e,010011101011000101110
5760,0x1711d5,101110001000111010101
5761,0x1ce568,111001110010101101000
5762,0x07529a,001110101001010011010
5763,0x0aae47,010101010111001000111
5764,0x1dd5a4,111011101010110100100
5765,0x0aced3,010101100111011010011
5766,0x113568,100010011010101101000
5767,0x1cc8d6,111001100100011010110
5768,0x137668,100110111011001101000
5769,0x1c4b12,111000100101100010010
5770,0x12acae,100101010110010101110
5771,0x051753,001010001011101010011
5772,0x16aae6,101101010101011100110
5773,0x19d51c,110011101010100011100
5774,0x0632c5,001100011001011000101
5775,0x196918,110010110100100011000
5776,0x1c9762,111001001011101100010
5777,0x13499b,100110100100110011011
5778,0x0e72d4,011100111001011010100
5779,0x158c8d,101011000110010001101
5780,0x1a373a,110100011011100111010
5781,0x11c6dd,100011100011011011101
5782,0x063929,001100011100100101001
5783,0x11b6a6,100011011011010100110
5784,0x0c6569,011000110010101101001
5785,0x129bb6,100101001101110110110
5786,0x0e254d,011100010010101001101
5787,0x1c48a2,111000100100010100010
5788,0x17174d,101110001011101001101
5789,0x12e3a2,100101110001110100010
5790,0x0d9c75,011011001110001110101
5791,0x162e98,101100010111010011000
5792,0x0c536d,011000101001101101101
5793,0x15a6b3,101011010011010110011
5794,0x1b5954,110110101100101010100
5795,0x0ee59b,011101110010110011011
5796,0x131b69,100110001101101101001
5797,0x0ea49a,011101010010010011010
5798,0x115b1c,100010101101100011100
5799,0x0d24d2,011010010010011010010
5800,0x1259ab,100100101100110101011
5801,0x096694,010010110011010010100
5802,0x16535b,101100101001101011011
5803,0x1ba2a2,110111010001010100010
5804,0x075d39,001110101110100111001
5805,0x08b4ce,010001011010011001110
5806,0x0b8b91,010111000101110010001
5807,0x1458ca,101000101100011001010
5808,0x1aab14,110101010101100010100
5809,0x0e72e9,011100111001011101001
5810,0x119c9c,100011001110010011100
5811,0x146ee3,101000110111011100011
5812,0x0e918e,011101001000110001110
5813,0x123638,100100011011000111000
5814,0x05b1db,001011011000111011011
5815,0x0e469c,011100100011010011100
5816,0x12391b,100100011100100011011
5817,0x18d6e6,110001101011011100110
5818,0x05389b,001010011100010011011
5819,0x1ce734,111001110011100110100
5820,0x1318e8,100110001100011101000
5821,0x0cd719,011001101011100011001
5822,0x1688a2,101101000100010100010
5823,0x09474c,010010100011101001100
5824,0x04ba33,001001011101000110011
5825,0x136dc9,100110110110111001001
5826,0x0cb4b2,011001011010010110010
5827,0x176a48,101110110101001001000
5828,0x0954b7,010010101010010110111
5829,0x123b68,100100011101101101000
5830,0x1caed6,111001010111011010110
5831,0x039889,000111001100010001001
5832,0x0c6256,011000110001001010110
5833,0x02ac8d,000101010110010001101
5834,0x1d1354,111010001001101010100
5835,0x064dad,001100100110110101101
5836,0x18a472,110001010010001110010
5837,0x17528e,101110101001010001110
5838,0x02b571,000101011010101110001
5839,0x15d6aa,101011101011010101010
5840,0x0e2895,011100010100010010101
5841,0x18c772,110001100011101110010
5842,0x0eb919,011101011100100011001
5843,0x1ce4a2,111001110010010100010
5844,0x031b51,000110001101101010001
5845,0x1caba6,111001010101110100110
5846,0x0b5c4d,010110101110001001101
5847,0x15a9b8,101011010100110111000
5848,0x034747,000110100011101000111
5849,0x1caadc,111001010101011011100
5850,0x1b1712,110110001011100010010
5851,0x04eacb,001001110101011001011
5852,0x1b19b4,110110001100110110100
5853,0x0eeec9,011101110111011001001
5854,0x191d32,110010001110100110010
5855,0x0665ce,001100110010111001110
5856,0x1952d2,110010101001011010010
5857,0x16e729,101101110011100101001
5858,0x0d1a47,011010001101001000111
5859,0x1b4498,110110100010010011000
5860,0x0c99a5,011001001100110100101
5861,0x172768,101110010011101101000
5862,0x1a6895,110100110100010010101
5863,0x05b6ba,001011011011010111010
5864,0x0add74,010101101110101110100
5865,0x17324e,101110011001001001110
5866,0x198e9d,110011000111010011101
5867,0x0e632b,011100110001100101011
5868,0x111595,100010001010110010101
5869,0x0e6a3b,011100110101000111011
5870,0x19918e,110011001000110001110
5871,0x0ea673,011101010011001110011
5872,0x1559a9,101010101100110101001
5873,0x0a6e53,010100110111001010011
